Sample,Value
0.405117188,-0.001358643
0.40515625,-0.001799614
0.405195313,-0.002027213
0.405234375,-0.002507303
0.405273438,-0.002150495
0.4053125,-0.001753976
0.405351563,-0.000828172
0.405390625,0.000438436
0.405429688,3.30E-05
0.40546875,-5.59E-05
0.405507813,-0.000351638
0.405546875,-0.000307778
0.405585938,-0.000263918
0.405625,-9.50E-05
0.405664063,-7.66E-05
0.405703125,0.00026833
0.405742188,0.0002464
0.40578125,0.001396839
0.405820313,0.002992399
0.405859375,0.002256853
0.405898438,0.002593509
0.4059375,0.003146502
0.405976563,0.003221183
0.406015625,0.003302383
0.406054688,0.00343752
0.40609375,0.003443447
0.406132813,0.003433963
0.406171875,0.003189769
0.406210938,0.003123979
0.40625,0.002123494
0.406289063,0.002171503
0.406328125,0.002645074
0.406367188,0.002456001
0.40640625,0.002138312
0.406445313,0.002088525
0.406484375,0.002181579
0.406523438,0.001859148
0.4065625,0.001933829
0.406601563,0.001654665
0.406640625,0.001779133
0.406679688,0.000803542
0.40671875,0.000135565
0.406757813,0.000570609
0.406796875,0.000647661
0.406835938,0.000446734
0.406875,4.84E-05
0.406914063,-0.000399055
0.406953125,-0.000230727
0.406992188,0.000329379
0.40703125,0.00062988
0.407070313,0.000567053
0.407109375,0.001607842
0.407148438,0.003856561
0.4071875,0.004030224
0.407226563,0.004004737
0.407265625,0.003828704
0.407304688,0.003946652
0.40734375,0.003221183
0.407382813,0.003071228
0.407421875,0.003177915
0.407460938,0.003241334
0.4075,0.00363489
0.407539063,0.004023111
0.407578125,0.004041485
0.407617188,0.003624221
0.40765625,0.003112125
0.407695313,0.003068858
0.407734375,0.003213477
0.407773438,0.003390103
0.4078125,0.003742762
0.407851563,0.003677565
0.407890625,0.003497383
0.407929688,0.003703051
0.40796875,0.003809738
0.408007813,0.003715498
0.408046875,0.00367223
0.408085938,0.003259116
0.408125,0.003300012
0.408164063,0.003246076
0.408203125,0.003231259
0.408242188,0.003260894
0.40828125,0.003280453
0.408320313,0.003322535
0.408359375,0.003470118
0.408398438,0.003536501
0.4084375,0.00322948
0.408476563,0.00311094
0.408515625,0.002764208
0.408554688,0.002515272
0.40859375,0.002398509
0.408632813,0.002432293
0.408671875,0.002518828
0.408710938,0.002832961
0.40875,0.002725682
0.408789063,0.002402065
0.408828125,0.002892232
0.408867188,0.002933128
0.40890625,0.002853706
0.408945313,0.002287673
0.408984375,0.001187615
0.409023438,0.001368389
0.4090625,0.001226733
0.409101563,0.001483374
0.409140625,0.001561018
0.409179688,0.00136187
0.40921875,0.00134231
0.409257813,0.001531976
0.409296875,0.001561018
0.409335938,0.001819437
0.409375,0.001975318
0.409414063,0.000827843
0.409453125,0.001106414
0.409492188,0.00042836
0.40953125,-2.80E-05
0.409570313,-4.52E-05
0.409609375,0.000450883
0.409648438,0.00084918
0.4096875,0.000554014
0.409726563,-0.000169678
0.409765625,-0.000613613
0.409804688,-0.000332672
0.40984375,0.002093267
0.409882813,0.001350015
0.409921875,0.001326307
0.409960938,0.002348129
0.41,0.002559725
0.410039063,0.002135348
0.410078125,0.002297749
0.410117188,0.00257395
0.41015625,0.0024074
0.410195313,0.002309604
0.410234375,0.002370652
0.410273438,0.00205237
0.4103125,0.001642219
0.410351563,0.001859741
0.410390625,0.001627401
0.410429688,0.001523085
0.41046875,0.001268815
0.410507813,0.001796322
0.410546875,0.001741793
0.410585938,0.001929087
0.410625,0.001373724
0.410664063,0.001514787
0.410703125,0.000205504
0.410742188,-0.001473627
0.41078125,-0.000764753
0.410820313,-0.00095916
0.410859375,-0.001039175
0.410898438,-0.000677033
0.4109375,-0.000221836
0.410976563,3.78E-05
0.411015625,-0.000371197
0.411054688,-0.000192201
0.41109375,-0.00034097
0.411132813,0.001216064
0.411171875,0.001542052
0.411210938,0.000746643
0.41125,0.001341125
0.411289063,0.00113842
0.411328125,0.001242143
0.411367188,0.001347645
0.41140625,0.001498192
0.411445313,0.001375502
0.411484375,0.001274742
0.411523438,0.001551535
0.4115625,0.000756719
0.411601563,-0.000652139
0.411640625,-0.000554936
0.411679688,-0.000724449
0.41171875,-0.000515817
0.411757813,-0.00022717
0.411796875,-4.76E-05
0.411835938,-0.000201684
0.411875,7.93E-05
0.411914063,0.000145048
0.411953125,-0.000272809
0.411992188,0.001808768
0.41203125,0.002739314
0.412070313,0.001809954
0.412109375,0.002230774
0.412148438,0.001830699
0.4121875,0.001851443
0.412226563,0.002153722
0.412265625,0.002521199
0.412304688,0.002180394
0.41234375,0.002029254
0.412382813,0.002022735
0.412421875,0.001249256
0.412460938,0.000503634
0.4125,0.00088415
0.412539063,0.000662479
0.412578125,0.001211915
0.412617188,0.000861627
0.41265625,0.000909636
0.412695313,0.000565275
0.412734375,0.000861035
0.412773438,0.000564682
0.4128125,0.001077964
0.412851563,-0.000160787
0.412890625,-0.002505525
0.412929688,-0.002214507
0.41296875,-0.002640662
0.413007813,-0.002413063
0.413046875,-0.002710008
0.413085938,-0.002875373
0.413125,-0.003118381
0.413164063,-0.002966056
0.413203125,-0.00286826
0.413242188,-0.00225244
0.41328125,-0.001486667
0.413320313,-0.001466515
0.413359375,-0.001585056
0.413398438,-0.001583277
0.4134375,-0.001762274
0.413476563,-0.001755162
0.413515625,-0.002014766
0.413554688,-0.002151088
0.41359375,-0.002088854
0.413632813,-0.002111377
0.413671875,-0.001122154
0.413710938,-0.00128574
0.41375,-0.001449326
0.413789063,-0.001193871
0.413828125,-0.001237138
0.413867188,-0.0015246
0.41390625,-0.001132822
0.413945313,-0.001253141
0.413984375,-0.001147047
0.414023438,-0.001211059
0.4140625,-0.000403203
0.414101563,0.001401581
0.414140625,0.000773907
0.414179688,0.000946384
0.41421875,0.000836141
0.414257813,0.000869332
0.414296875,0.00080295
0.414335938,0.000433102
0.414375,0.000573573
0.414414063,0.000908451
0.414453125,0.001012767
0.414492188,0.000260033
0.41453125,-0.001390056
0.414570313,-0.000853066
0.414609375,-0.001780055
0.414648438,-0.002103079
0.4146875,-0.002303413
0.414726563,-0.002040845
0.414765625,-0.002185465
0.414804688,-0.002486559
0.41484375,-0.00255472
0.414882813,-0.002078185
0.414921875,-0.000182125
0.414960938,0.000431324
0.415,0.00033175
0.415039063,0.000290853
0.415078125,-0.000333264
0.415117188,-0.000918856
0.41515625,-0.000988795
0.415195313,-0.000679404
0.415234375,-0.00080802
0.415273438,-0.000994722
0.4153125,-0.000436988
0.415351563,0.002048221
0.415390625,0.001494635
0.415429688,0.001774392
0.41546875,0.001723419
0.415507813,0.001748313
0.415546875,0.001650516
0.415585938,0.001600729
0.415625,0.001115305
0.415664063,0.001319788
0.415703125,0.001475669
0.415742188,0.002139497
0.41578125,0.000736567
0.415820313,0.000333528
0.415859375,0.000141492
0.415898438,1.64E-05
0.4159375,0.000121932
0.415976563,0.000253513
0.416015625,0.000399318
0.416054688,0.000508968
0.41609375,0.000160458
0.416132813,0.000581871
0.416171875,0.000334713
0.416210938,0.002775469
0.41625,0.002681822
0.416289063,0.001988951
0.416328125,0.002469634
0.416367188,0.002353464
0.41640625,0.002228403
0.416445313,0.002402658
0.416484375,0.002502232
0.416523438,0.002456594
0.4165625,0.002205288
0.416601563,0.002210622
0.416640625,0.002439406
0.416679688,0.002425774
0.41671875,0.002720348
0.416757813,0.002145424
0.416796875,0.001571094
0.416835938,0.001477447
0.416875,0.001927309
0.416914063,0.002125273
0.416953125,0.001860926
0.416992188,0.001738829
0.41703125,0.002228403
0.417070313,0.002250333
0.417109375,0.000687372
0.417148438,0.000608543
0.4171875,0.000439622
0.417226563,0.000729454
0.417265625,0.000692707
0.417304688,0.000663664
0.41734375,0.000842661
0.417382813,0.000433102
0.417421875,-1.74E-05
0.417460938,0.000133194
0.4175,-6.54E-05
0.417539063,-0.002849294
0.417578125,-0.002596209
0.417617188,-0.003202545
0.41765625,-0.003417104
0.417695313,-0.002933458
0.417734375,-0.002965464
0.417773438,-0.003297378
0.4178125,-0.003337089
0.417851563,-0.002661406
0.417890625,-0.002475297
0.417929688,-0.002554127
0.41796875,-0.002398838
0.418007813,-0.002236437
0.418046875,-0.002130343
0.418085938,-0.002261331
0.418125,-0.002385206
0.418164063,-0.002258368
0.418203125,-0.00316639
0.418242188,-0.003300341
0.41828125,-0.003133199
0.418320313,-0.002568352
0.418359375,-0.002590875
0.418398438,-0.002586726
0.4184375,-0.002280298
0.418476563,-0.002165313
0.418515625,-0.002136863
0.418554688,-0.00212738
0.41859375,-0.002101301
0.418632813,-0.001989873
0.418671875,-0.002162349
0.418710938,-0.001919341
0.41875,-0.000556714
0.418789063,-0.000313112
0.418828125,0.000251735
0.418867188,0.000241066
0.41890625,0.000329972
0.418945313,0.000366127
0.418984375,0.000208467
0.419023438,0.000183574
0.4190625,0.000279592
0.419101563,-0.000438766
0.419140625,0.000968907
0.419179688,0.0022124
0.41921875,0.001253405
0.419257813,0.001904787
0.419296875,0.001930866
0.419335938,0.002224254
0.419375,0.001990729
0.419414063,0.00182655
0.419453125,0.001812325
0.419492188,0.001481003
0.41953125,0.002033403
0.419570313,0.001849665
0.419609375,0.000393984
0.419648438,8.87E-05
0.4196875,-0.000386015
0.419726563,-4.94E-05
0.419765625,0.000232768
0.419804688,0.000728861
0.41984375,0.000392798
0.419882813,-4.17E-05
0.419921875,-0.000231319
0.419960938,0.000521415
0.42,-0.000698963
0.420039063,-0.003213807
0.420078125,-0.003092895
0.420117188,-0.003486451
0.42015625,-0.003581876
0.420195313,-0.003790508
0.420234375,-0.003484672
0.420273438,-0.003746648
0.4203125,-0.003692712
0.420351563,-0.003622773
0.420390625,-0.003389247
0.420429688,-0.0029625
0.42046875,-0.003111269
0.420507813,-0.003402287
0.420546875,-0.003253518
0.420585938,-0.003065038
0.420625,-0.00296902
0.420664063,-0.003124901
0.420703125,-0.003479931
0.420742188,-0.003444961
0.42078125,-0.003162241
0.420820313,-0.002613397
0.420859375,-0.002296301
0.420898438,-0.002255404
0.4209375,-0.00222814
0.420976563,-0.002538124
0.421015625,-0.003313381
0.421054688,-0.003610918
0.42109375,-0.003458593
0.421132813,-0.003316344
0.421171875,-0.003353685
0.421210938,-0.002695783
0.42125,-0.002121453
0.421289063,-0.002225769
0.421328125,-0.001860663
0.421367188,-0.00169352
0.42140625,-0.001642548
0.421445313,-0.001934158
0.421484375,-0.002411285
0.421523438,-0.002560647
0.4215625,-0.002285039
0.421601563,-0.001043917
0.421640625,-0.000257991
0.421679688,-0.000806835
0.42171875,-0.000532413
0.421757813,-0.000730376
0.421796875,-0.000278143
0.421835938,-0.000576866
0.421875,-0.000415058
0.421914063,-0.000528264
0.421953125,-0.000148933
0.421992188,-0.000527671
0.42203125,0.001510638
0.422070313,0.002189877
0.422109375,0.001693191
0.422148438,0.00224085
0.4221875,0.002071336
0.422226563,0.001991321
0.422265625,0.002426959
0.422304688,0.00257395
0.42234375,0.002579284
0.422382813,0.002268114
0.422421875,0.00197354
0.422460938,0.001718085
0.4225,0.000859849
0.422539063,0.001387949
0.422578125,0.000802357
0.422617188,0.00119769
0.42265625,0.000994986
0.422695313,0.001591839
0.422734375,0.001408693
0.422773438,0.001178131
0.4228125,0.000812433
0.422851563,0.001373131
0.422890625,0.000737159
0.422929688,-0.00200469
0.42296875,-0.001819766
0.423007813,-0.002304006
0.423046875,-0.002117304
0.423085938,-0.002456923
0.423125,-0.002614583
0.423164063,-0.002254219
0.423203125,-0.001954903
0.423242188,-0.001858292
0.42328125,-0.001833991
0.423320313,-0.001083628
0.423359375,-0.001658551
0.423398438,-0.00143688
0.4234375,-0.000888035
0.423476563,-0.000499222
0.423515625,-0.000571531
0.423554688,-0.000735711
0.42359375,-0.000954418
0.423632813,-0.000939601
0.423671875,-0.001376424
0.423710938,-0.000855437
0.42375,0.000804135
0.423789063,-8.97E-05
0.423828125,0.000130823
0.423867188,0.000495336
0.42390625,0.0012457
0.423945313,0.001795136
0.423984375,0.001724012
0.424023438,0.001630365
0.4240625,0.001288967
0.424101563,0.00148693
0.424140625,0.000444956
0.424179688,-0.001964979
0.42421875,-0.001580907
0.424257813,-0.002023657
0.424296875,-0.002098337
0.424335938,-0.002174796
0.424375,-0.001924675
0.424414063,-0.001801985
0.424453125,-0.001799614
0.424492188,-0.001682259
0.42453125,-0.001825693
0.424570313,-0.000247322
0.424609375,0.000453254
0.424648438,6.92E-05
0.4246875,5.02E-05
0.424726563,-3.51E-05
0.424765625,5.67E-05
0.424804688,-0.000160195
0.42484375,-0.000134708
0.424882813,-0.000177976
0.424921875,-0.000108629
0.424960938,-8.55E-05
0.425,0.002174467
0.425039063,0.00270553
0.425078125,0.002444147
0.425117188,0.003318386
0.42515625,0.002984101
0.425195313,0.002696639
0.425234375,0.002744056
0.425273438,0.002999511
0.4253125,0.003247854
0.425351563,0.003589845
0.425390625,0.003550726
0.425429688,0.003453523
0.42546875,0.002839481
0.425507813,0.002904679
0.425546875,0.002952095
0.425585938,0.002736351
0.425625,0.002955651
0.425664063,0.003177915
0.425703125,0.003083675
0.425742188,0.002950317
0.42578125,0.002601214
0.425820313,0.002613068
0.425859375,0.002892232
0.425898438,0.002000805
0.4259375,0.001272371
0.425976563,0.001646368
0.426015625,0.001664741
0.426054688,0.001699118
0.42609375,0.001676595
0.426132813,0.001865075
0.426171875,0.001872188
0.426210938,0.001742386
0.42625,0.001485745
0.426289063,0.001968799
0.426328125,0.00023099
0.426367188,-0.000966865
0.42640625,-0.000429282
0.426445313,-0.000821653
0.426484375,-0.000724449
0.426523438,-0.000703112
0.4265625,-0.000785498
0.426601563,-0.000668735
0.426640625,-0.000893963
0.426679688,-0.000416836
0.42671875,-0.000527671
0.426757813,0.001025806
0.426796875,0.001602507
0.426835938,0.001602507
0.426875,0.001713343
0.426914063,0.000994986
0.426953125,0.001098709
0.426992188,0.001095153
0.42703125,0.00126111
0.427070313,0.001491672
0.427109375,0.001406322
0.427148438,0.001824179
0.4271875,0.000660108
0.427226563,-0.000268067
0.427265625,-1.79E-05
0.427304688,-0.000351638
0.42734375,-9.62E-05
0.427382813,-0.000643249
0.427421875,-0.000655103
0.427460938,-0.00045714
0.4275,-0.00050337
0.427539063,-0.000166122
0.427578125,-0.000525301
0.427617188,0.001172797
0.42765625,0.002192248
0.427695313,0.002165576
0.427734375,0.002907049
0.427773438,0.002632035
0.4278125,0.002449482
0.427851563,0.002090303
0.427890625,0.001956352
0.427929688,0.002061853
0.42796875,0.002028069
0.428007813,0.002459558
0.428046875,0.001099894
0.428085938,-0.000401425
0.428125,-0.000457732
0.428164063,-0.000281699
0.428203125,-6.48E-05
0.428242188,-0.000411501
0.42828125,0.000107708
0.428320313,0.000392206
0.428359375,0.000222692
0.428398438,0.000669591
0.4284375,-0.000151304
0.428476563,0.001538495
0.428515625,0.003382398
0.428554688,0.00240088
0.42859375,0.002672931
0.428632813,0.002947946
0.428671875,0.002857855
0.428710938,0.002494527
0.42875,0.002240257
0.428789063,0.002243221
0.428828125,0.002409771
0.428867188,0.002159649
0.42890625,0.002505789
0.428945313,0.00198006
0.428984375,0.001940942
0.429023438,0.002019178
0.4290625,0.001961093
0.429101563,0.002346351
0.429140625,0.002211215
0.429179688,0.002194026
0.42921875,0.002093267
0.429257813,0.001872188
0.429296875,0.00129193
0.429335938,0.001822401
0.429375,0.000654773
0.429414063,0.000452661
0.429453125,0.00097187
0.429492188,0.000593725
0.42953125,0.000402874
0.429570313,0.000123711
0.429609375,-0.000220058
0.429648438,-0.000136487
0.4296875,-0.000353416
0.429726563,1.88E-05
0.429765625,-2.39E-05
0.429804688,0.001694969
0.42984375,0.002943204
0.429882813,0.00218395
0.429921875,0.002607734
0.429960938,0.002230181
0.43,0.002529497
0.430039063,0.002504603
0.430078125,0.002467263
0.430117188,0.002332126
0.43015625,0.002274041
0.430195313,0.002441184
0.430234375,0.002342202
0.430273438,0.001695562
0.4303125,0.001672447
0.430351563,0.001842553
0.430390625,0.002259224
0.430429688,0.002226032
0.43046875,0.00186389
0.430507813,0.00203044
0.430546875,0.001951017
0.430585938,0.002055333
0.430625,0.001965242
0.430664063,0.002272856
0.430703125,0.001074408
0.430742188,0.000655959
0.43078125,0.000936901
0.430820313,0.000770943
0.430859375,0.000632843
0.430898438,0.000444956
0.4309375,0.000778056
0.430976563,0.000759682
0.431015625,0.001046551
0.431054688,0.000696855
0.43109375,0.000613877
0.431132813,-0.001963201
0.431171875,-0.002696969
0.431210938,-0.002058034
0.43125,-0.001993429
0.431289063,-0.001739159
0.431328125,-0.001682259
0.431367188,-0.001991058
0.43140625,-0.002327121
0.431445313,-0.002537531
0.431484375,-0.002974354
0.431523438,-0.002591467
0.4315625,-0.001932973
0.431601563,-0.001871924
0.431640625,-0.001676925
0.431679688,-0.001525192
0.43171875,-0.001716043
0.431757813,-0.001772943
0.431796875,-0.000969829
0.431835938,-0.000741045
0.431875,-0.000993537
0.431914063,-0.001497335
0.431953125,-0.000328523
0.431992188,-0.000304815
0.43203125,-0.000289404
0.432070313,-4.40E-05
0.432109375,-9.97E-05
0.432148438,0.000275443
0.4321875,0.000444956
0.432226563,-0.000108629
0.432265625,-0.000315483
0.432304688,-0.000534191
0.43234375,-0.000450027
0.432382813,0.002402065
0.432421875,0.002454223
0.432460938,0.002054148
0.4325,0.002774284
0.432539063,0.002482673
0.432578125,0.001676595
0.432617188,0.001887005
0.43265625,0.002713828
0.432695313,0.003003067
0.432734375,0.002905271
0.432773438,0.002826442
0.4328125,0.002525348
0.432851563,0.002074893
0.432890625,0.002180394
0.432929688,0.002159649
0.43296875,0.002176838
0.433007813,0.002221883
0.433046875,0.002423403
0.433085938,0.002373616
0.433125,0.002807475
0.433164063,0.002696047
0.433203125,0.002231367
0.433242188,0.002387248
0.43328125,0.001296672
0.433320313,0.001051293
0.433359375,0.000377981
0.433398438,0.000361978
0.4334375,0.000539789
0.433476563,0.000487038
0.433515625,0.000715229
0.433554688,0.00063877
0.43359375,0.00096298
0.433632813,0.001264073
0.433671875,0.001187615
0.433710938,-0.001574387
0.43375,-0.002168276
0.433789063,-0.002588504
0.433828125,-0.002647181
0.433867188,-0.002538717
0.43390625,-0.002200283
0.433945313,-0.00226548
0.433984375,-0.001862441
0.434023438,-0.001468293
0.4340625,-0.002201468
0.434101563,-0.001771757
0.434140625,-0.001302336
0.434179688,-0.000753492
0.43421875,-0.000555528
0.434257813,-0.001014281
0.434296875,-0.001100816
0.434335938,-0.001186758
0.434375,-0.001184388
0.434414063,-0.00061954
0.434453125,-0.000866105
0.434492188,-0.000587534
0.43453125,0.001387356
0.434570313,0.000983724
0.434609375,0.000980168
0.434648438,0.000904302
0.4346875,0.000472221
0.434726563,0.000905487
0.434765625,0.000967721
0.434804688,0.001324529
0.43484375,0.001110563
0.434882813,0.001155609
0.434921875,0.001049514
0.434960938,-0.00159039
0.435,-0.00153349
0.435039063,-0.002123824
0.435078125,-0.002328899
0.435117188,-0.002623473
0.43515625,-0.002766908
0.435195313,-0.002610434
0.435234375,-0.002493671
0.435273438,-0.002749719
0.4353125,-0.002776984
0.435351563,-0.001484296
0.435390625,-0.000774829
0.435429688,-0.001168385
0.43546875,-0.00046603
0.435507813,-0.000534191
0.435546875,-0.000789647
0.435585938,-0.000954418
0.435625,-0.000779571
0.435664063,-0.000794388
0.435703125,-0.000892777
0.435742188,-0.000907595
0.43578125,0.000874074
0.435820313,0.000603801
0.435859375,0.001233253
0.435898438,0.001397432
0.4359375,0.000999727
0.435976563,0.001026992
0.436015625,0.001177539
0.436054688,0.001537903
0.43609375,0.001708009
0.436132813,0.00155272
0.436171875,0.001440107
0.436210938,-0.000621911
0.43625,-0.000811577
0.436289063,-0.001088962
0.436328125,-0.001274479
0.436367188,-0.001024357
0.43640625,-0.00134501
0.436445313,-0.001262625
0.436484375,-0.000997686
0.436523438,-0.000747565
0.4365625,-0.001331971
0.436601563,-0.000854844
0.436640625,0.00112953
0.436679688,0.000777463
0.43671875,0.001472113
0.436757813,0.001577021
0.436796875,0.001896489
0.436835938,0.001767279
0.436875,0.000995578
0.436914063,0.000383315
0.436953125,0.000724713
0.436992188,0.001497599
0.43703125,0.000962387
0.437070313,-0.000883294
0.437109375,-0.00082995
0.437148438,-0.001225284
0.4371875,-0.001438658
0.437226563,-0.000904631
0.437265625,-0.000938415
0.437304688,-0.000752306
0.43734375,-0.001164828
0.437382813,-0.001238324
0.437421875,-0.001214615
0.437460938,7.33E-05
0.4375,0.000806506
0.437539063,0.000392206
0.437578125,0.000687372
0.437617188,0.00058602
0.43765625,0.001137235
0.437695313,0.001718677
0.437734375,0.001162721
0.437773438,0.000939864
0.4378125,0.000629287
0.437851563,0.00059491
0.437890625,-0.001390056
0.437929688,-0.002687485
0.43796875,-0.002274371
0.438007813,-0.002170647
0.438046875,-0.001873703
0.438085938,-0.002506711
0.438125,-0.002412471
0.438164063,-0.002297486
0.438203125,-0.002182501
0.438242188,-0.00243203
0.43828125,-0.002572501
0.438320313,-0.002255997
0.438359375,-0.002023657
0.438398438,-0.00187311
0.4384375,-0.002170055
0.438476563,-0.002015952
0.438515625,-0.001841104
0.438554688,-0.001459402
0.43859375,-0.001427989
0.438632813,-0.001915192
0.438671875,-0.002009432
0.438710938,-0.000323188
0.43875,-0.000140636
0.438789063,-0.000608872
0.438828125,-0.000983461
0.438867188,-0.000668142
0.43890625,0.000254698
0.438945313,0.000328786
0.438984375,0.000463923
0.439023438,0.000279592
0.4390625,0.000261811
0.439101563,0.000113635
0.439140625,0.002667004
0.439179688,0.003448188
0.43921875,0.003157763
0.439257813,0.003310681
0.439296875,0.003018478
0.439335938,0.002544907
0.439375,0.002564466
0.439414063,0.002948539
0.439453125,0.002862597
0.439492188,0.003258523
0.43953125,0.003550726
0.439570313,0.00336758
0.439609375,0.00269249
0.439648438,0.002541351
0.4396875,0.002586396
0.439726563,0.002795028
0.439765625,0.002780803
0.439804688,0.002866153
0.43984375,0.003112125
0.439882813,0.003040408
0.439921875,0.003090195
0.439960938,0.003165468
0.44,0.003075377
0.440039063,0.002456594
0.440078125,0.001748313
0.440117188,0.001733495
0.44015625,0.001346459
0.440195313,0.001354757
0.440234375,0.001335198
0.440273438,0.001614954
0.4403125,0.001440107
0.440351563,0.001227326
0.440390625,0.00075494
0.440429688,0.000963572
0.44046875,0.000282555
0.440507813,-0.001141713
0.440546875,-0.000569753
0.440585938,-0.000368827
0.440625,0.000177647
0.440664063,-4.22E-05
0.440703125,-8.31E-05
0.440742188,-0.000238432
0.44078125,-0.000265696
0.440820313,0.00028137
0.440859375,0.000164607
0.440898438,0.001320973
0.4409375,0.00272094
0.440976563,0.001463222
0.441015625,0.002258631
0.441054688,0.002636776
0.44109375,0.002512901
0.441132813,0.002339831
0.441171875,0.002634998
0.441210938,0.002891639
0.44125,0.002722126
0.441289063,0.002646852
0.441328125,0.002428144
0.441367188,0.000989651
0.44140625,0.00145848
0.441445313,0.001061369
0.441484375,0.001047736
0.441523438,0.001025806
0.4415625,0.001327493
0.441601563,0.001389134
0.441640625,0.001281854
0.441679688,0.000916156
0.44171875,0.00123266
0.441757813,0.001299043
0.441796875,-0.001269737
0.441835938,-0.001462366
0.441875,-0.001530527
0.441914063,-0.001896225
0.441953125,-0.001532898
0.441992188,-0.001557791
0.44203125,-0.001531712
0.442070313,-0.001786575
0.442109375,-0.001438065
0.442148438,-0.002101301
0.4421875,-0.001001835
0.442226563,0.000869332
0.442265625,0.000734196
0.442304688,0.001067296
0.44234375,0.000313969
0.442382813,0.000430139
0.442421875,-3.93E-05
0.442460938,8.70E-05
0.4425,-0.000131152
0.442539063,-3.28E-05
0.442578125,-0.000561455
0.442617188,0.000712266
0.44265625,0.003253189
0.442695313,0.003032703
0.442734375,0.003002475
0.442773438,0.00318562
0.4428125,0.002962764
0.442851563,0.003086639
0.442890625,0.003572063
0.442929688,0.003492048
0.44296875,0.003386547
0.443007813,0.003209921
0.443046875,0.003173173
0.443085938,0.002834739
0.443125,0.002725089
0.443164063,0.002547871
0.443203125,0.002836518
0.443242188,0.003023812
0.44328125,0.002842445
0.443320313,0.002876229
0.443359375,0.003096122
0.443398438,0.003371729
0.4434375,0.003419738
0.443476563,0.00340255
0.443515625,0.003228295
0.443554688,0.001922568
0.44359375,0.00184196
0.443632813,0.001901823
0.443671875,0.00185737
0.443710938,0.001525456
0.44375,0.001764316
0.443789063,0.001916641
0.443828125,0.001840182
0.443867188,0.001525456
0.44390625,0.0011319
0.443945313,0.001382614
0.443984375,0.000242844
0.444023438,0.000393984
0.4440625,0.000239288
0.444101563,0.000294409
0.444140625,0.000253513
0.444179688,0.000317525
0.44421875,0.000339455
0.444257813,0.000392798
0.444296875,0.000329379
0.444335938,0.000609135
0.444375,0.000319303
0.444414063,0.002163206
0.444453125,0.003403735
0.444492188,0.00293787
0.44453125,0.003323128
0.444570313,0.002974025
0.444609375,0.003092566
0.444648438,0.002546092
0.4446875,0.00261781
0.444726563,0.002781396
0.444765625,0.002977581
0.444804688,0.002618995
0.44484375,0.002784952
0.444882813,0.002787323
0.444921875,0.002748205
0.444960938,0.003005438
0.445,0.002765393
0.445039063,0.003008994
0.445078125,0.003145316
0.445117188,0.003166654
0.44515625,0.003372322
0.445195313,0.003349207
0.445234375,0.002560317
0.445273438,0.002608326
0.4453125,0.002426959
0.445351563,0.001504711
0.445390625,0.001837811
0.445429688,0.001999027
0.44546875,0.002352278
0.445507813,0.002536609
0.445546875,0.001933829
0.445585938,0.001394468
0.445625,0.001286596
0.445664063,0.001306155
0.445703125,0.001586504
0.445742188,0.001953981
0.44578125,0.000894226
0.445820313,0.001241551
0.445859375,0.000778056
0.445898438,0.000867554
0.4459375,0.001043587
0.445976563,0.000498892
0.446015625,0.000439622
0.446054688,0.000663664
0.44609375,0.00054216
0.446132813,0.000710488
0.446171875,0.000495929
0.446210938,0.002404436
0.44625,0.003067079
0.446289063,0.003022034
0.446328125,0.003513978
0.446367188,0.003786622
0.44640625,0.003529981
0.446445313,0.003209921
0.446484375,0.00349027
0.446523438,0.003469526
0.4465625,0.00332135
0.446601563,0.00318562
0.446640625,0.003211699
0.446679688,0.003355134
0.44671875,0.003421517
0.446757813,0.003897458
0.446796875,0.00373565
0.446835938,0.003570878
0.446875,0.003020849
0.446914063,0.002991213
0.446953125,0.004090087
0.446992188,0.003822777
0.44703125,0.003403143
0.447070313,0.003449374
0.447109375,0.003509237
0.447148438,0.003468933
0.4471875,0.00366986
0.447226563,0.003704236
0.447265625,0.003457672
0.447304688,0.003210514
0.44734375,0.002615439
0.447382813,0.002684193
0.447421875,0.003209921
0.447460938,0.003361061
0.4475,0.003491456
0.447539063,0.003566729
0.447578125,0.003337353
0.447617188,0.003478416
0.44765625,0.003204587
0.447695313,0.003171395
0.447734375,0.003211699
0.447773438,0.003355726
0.4478125,0.003252003
0.447851563,0.00310442
0.447890625,0.002933721
0.447929688,0.003298234
0.44796875,0.003632519
0.448007813,0.00333024
0.448046875,0.003643781
0.448085938,0.003420331
0.448125,0.003455301
0.448164063,0.003210514
0.448203125,0.00306945
0.448242188,0.002707308
0.44828125,0.0028786
0.448320313,0.003271562
0.448359375,0.003116867
0.448398438,0.00313524
0.4484375,0.003426851
0.448476563,0.002984101
0.448515625,0.002593509
0.448554688,0.002748797
0.44859375,0.002578691
0.448632813,0.002700788
0.448671875,0.003075377
0.448710938,0.003217034
0.44875,0.00306056
0.448789063,0.002915347
0.448828125,0.002682414
0.448867188,0.002558539
0.44890625,0.002988843
0.448945313,0.003479602
0.448984375,0.003535908
0.449023438,0.003080119
0.4490625,0.002723904
0.449101563,0.002503418
0.449140625,0.002418661
0.449179688,0.002607734
0.44921875,0.002997733
0.449257813,0.003218812
0.449296875,0.002819329
0.449335938,0.002597065
0.449375,0.002481488
0.449414063,0.002855484
0.449453125,0.002846001
0.449492188,0.002463707
